Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Nicotinate and nicotinamide metabolism	ko00760	K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
Nicotinate and nicotinamide metabolism	ko00760	K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]
Nicotinate and nicotinamide metabolism	ko00760	K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]
Nicotinate and nicotinamide metabolism	ko00760	K01239	purine nucleosidase [EC:3.2.2.1]
Nicotinate and nicotinamide metabolism	ko00760	K01440	nicotinamidase [EC:3.5.1.19]
Nicotinate and nicotinamide metabolism	ko00760	K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.- 3.5.1.19]
Nicotinate and nicotinamide metabolism	ko00760	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
Nicotinate and nicotinamide metabolism	ko00760	K18153	NAD+ glycohydrolase [EC:3.2.2.5]
Nicotinate and nicotinamide metabolism	ko00760	K19980	ADP-ribosyltransferase 2 / NAD+ glycohydrolase [EC:3.2.2.5 2.4.2.31]
Nicotinate and nicotinamide metabolism	ko00760	K01242	ADP-ribosyl cyclase 1 [EC:2.4.99.20 3.2.2.6]
Nicotinate and nicotinamide metabolism	ko00760	K18152	ADP-ribosyl cyclase 2 [EC:2.4.99.20 3.2.2.6]
Nicotinate and nicotinamide metabolism	ko00760	K11121	NAD+-dependent protein deacetylase SIR2 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11411	NAD+-dependent protein deacetylase sirtuin 1 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11412	NAD+-dependent protein deacetylase sirtuin 2 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11413	NAD+-dependent protein deacetylase sirtuin 3 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11414	NAD+-dependent protein deacetylase sirtuin 4 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11415	NAD+-dependent protein deacetylase sirtuin 5 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11416	NAD+-dependent protein deacetylase sirtuin 6 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K11417	NAD+-dependent protein deacetylase sirtuin 7 [EC:2.3.1.286]
Nicotinate and nicotinamide metabolism	ko00760	K00858	NAD+ kinase [EC:2.7.1.23]
Nicotinate and nicotinamide metabolism	ko00760	K00322	NAD(P) transhydrogenase [EC:1.6.1.1]
Nicotinate and nicotinamide metabolism	ko00760	K00323	H+-translocating NAD(P) transhydrogenase [EC:7.1.1.1 1.6.1.2]
Nicotinate and nicotinamide metabolism	ko00760	K00324	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:7.1.1.1 1.6.1.2]
Nicotinate and nicotinamide metabolism	ko00760	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:7.1.1.1 1.6.1.2]
Nicotinate and nicotinamide metabolism	ko00760	K00541	nicotinamide N-methyltransferase [EC:2.1.1.1]
Nicotinate and nicotinamide metabolism	ko00760	K00157	aldehyde oxidase [EC:1.2.3.1]
Nicotinate and nicotinamide metabolism	ko00760	K18029	nicotinate dehydrogenase subunit A [EC:1.17.2.1]
Nicotinate and nicotinamide metabolism	ko00760	K18030	nicotinate dehydrogenase subunit B [EC:1.17.2.1]
Nicotinate and nicotinamide metabolism	ko00760	K20445	nicotinate dehydrogenase FAD-subunit [EC:1.17.1.5]
Nicotinate and nicotinamide metabolism	ko00760	K20446	nicotinate dehydrogenase small FeS subunit [EC:1.17.1.5]
Nicotinate and nicotinamide metabolism	ko00760	K20447	nicotinate dehydrogenase large molybdopterin subunit [EC:1.17.1.5]
Nicotinate and nicotinamide metabolism	ko00760	K20448	nicotinate dehydrogenase medium molybdopterin subunit [EC:1.17.1.5]
Nicotinate and nicotinamide metabolism	ko00760	K14974	6-hydroxynicotinate 3-monooxygenase [EC:1.14.13.114]
Nicotinate and nicotinamide metabolism	ko00760	K18028	2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
Nicotinate and nicotinamide metabolism	ko00760	K15357	N-formylmaleamate deformylase [EC:3.5.1.106]
Nicotinate and nicotinamide metabolism	ko00760	K13995	maleamate amidohydrolase [EC:3.5.1.107]
Nicotinate and nicotinamide metabolism	ko00760	K01799	maleate isomerase [EC:5.2.1.1]
Nicotinate and nicotinamide metabolism	ko00760	K20449	6-hydroxynicotinate reductase [EC:1.3.7.1]
Nicotinate and nicotinamide metabolism	ko00760	K15358	enamidase [EC:3.5.2.18]
Nicotinate and nicotinamide metabolism	ko00760	K19647	2-hydroxymethylglutarate dehydrogenase [EC:1.1.1.291]
Nicotinate and nicotinamide metabolism	ko00760	K20450	2-methyleneglutarate mutase [EC:5.4.99.4]
Nicotinate and nicotinamide metabolism	ko00760	K20451	methylitaconate Delta-isomerase [EC:5.3.3.6]
Nicotinate and nicotinamide metabolism	ko00760	K20452	dimethylmaleate hydratase large subunit [EC:4.2.1.85]
Nicotinate and nicotinamide metabolism	ko00760	K20453	dimethylmaleate hydratase small subunit [EC:4.2.1.85]
Nicotinate and nicotinamide metabolism	ko00760	K20454	2,3-dimethylmalate lyase [EC:4.1.3.32]
Nicotinate and nicotinamide metabolism	ko00760	K19818	nicotine dehydrogenase subunit A [EC:1.5.99.4]
Nicotinate and nicotinamide metabolism	ko00760	K19819	nicotine dehydrogenase subunit B [EC:1.5.99.4]
Nicotinate and nicotinamide metabolism	ko00760	K19820	nicotine dehydrogenase subunit C [EC:1.5.99.4]
Nicotinate and nicotinamide metabolism	ko00760	K19826	(S)-6-hydroxynicotine oxidase [EC:1.5.3.5]
Nicotinate and nicotinamide metabolism	ko00760	K19890	(R)-6-hydroxynicotine oxidase [EC:1.5.3.6]
Nicotinate and nicotinamide metabolism	ko00760	K20170	nicotine oxidoreductase [EC:1.5.3.-]
Nicotinate and nicotinamide metabolism	ko00760	K20169	nicotine oxidoreductase [EC:1.5.3.-]
Nicotinate and nicotinamide metabolism	ko00760	K20158	pseudooxynicotine oxidase [EC:1.4.3.24]
Nicotinate and nicotinamide metabolism	ko00760	K19700	3-succinoylsemialdehyde-pyridine dehydrogenase [EC:1.2.1.83]
Nicotinate and nicotinamide metabolism	ko00760	K20171	3-succinoylpyridine monooxygenase subunit A
Nicotinate and nicotinamide metabolism	ko00760	K20172	3-succinoylpyridine monooxygenase subunit C
Nicotinate and nicotinamide metabolism	ko00760	K15359	6-hydroxy-3-succinoylpyridine 3-monooxygenase [EC:1.14.13.163]
Nicotinate and nicotinamide metabolism	ko00760	K18276	6-hydroxy-3-succinoylpyridine 3-monooxygenase [EC:1.14.13.163]
Nicotinate and nicotinamide metabolism	ko00760	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.20 1.2.1.79 1.2.1.16]
Nicotinate and nicotinamide metabolism	ko00760	K08324	succinate-semialdehyde dehydrogenase [EC:1.2.1.24 1.2.1.16]
Nicotinate and nicotinamide metabolism	ko00760	K19185	6-hydroxypseudooxynicotine dehydrogenase subunit alpha [EC:1.5.99.14]
Nicotinate and nicotinamide metabolism	ko00760	K19186	6-hydroxypseudooxynicotine dehydrogenase subunit beta [EC:1.5.99.14]
Nicotinate and nicotinamide metabolism	ko00760	K19187	6-hydroxypseudooxynicotine dehydrogenase subunit gamma [EC:1.5.99.14]
Nicotinate and nicotinamide metabolism	ko00760	K19188	2,6-dihydroxypseudooxynicotine hydrolase [EC:3.7.1.19]
Nicotinate and nicotinamide metabolism	ko00760	K19189	2,6-dihydroxypyridine 3-monooxygenase [EC:1.14.13.10]
Nicotinate and nicotinamide metabolism	ko00760	K19190	nicotine blue oxidoreductase [EC:1.1.1.328]
Nicotinate and nicotinamide metabolism	ko00760	K19191	4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
Nicotinate and nicotinamide metabolism	ko00760	K20155	4-methylaminobutanoate oxidase (methylamine-forming) [EC:1.5.3.21]
Pantothenate and CoA biosynthesis	ko00770	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
Pantothenate and CoA biosynthesis	ko00770	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]
Pantothenate and CoA biosynthesis	ko00770	K11258	acetolactate synthase II small subunit [EC:2.2.1.6]
Pantothenate and CoA biosynthesis	ko00770	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]
Pantothenate and CoA biosynthesis	ko00770	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]
Pantothenate and CoA biosynthesis	ko00770	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
Pantothenate and CoA biosynthesis	ko00770	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]
Pantothenate and CoA biosynthesis	ko00770	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]
Pantothenate and CoA biosynthesis	ko00770	K13799	pantoate ligase / CMP/dCMP kinase [EC:2.7.4.25 6.3.2.1]
Pantothenate and CoA biosynthesis	ko00770	K00867	type I pantothenate kinase [EC:2.7.1.33]
Pantothenate and CoA biosynthesis	ko00770	K09680	type II pantothenate kinase [EC:2.7.1.33]
Pantothenate and CoA biosynthesis	ko00770	K03525	type III pantothenate kinase [EC:2.7.1.33]
Pantothenate and CoA biosynthesis	ko00770	K01947	biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:2.7.1.33 6.3.4.15]
Pantothenate and CoA biosynthesis	ko00770	K06982	pantoate kinase [EC:2.7.1.169]
Pantothenate and CoA biosynthesis	ko00770	K09722	4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]
Pantothenate and CoA biosynthesis	ko00770	K01922	phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51]
Pantothenate and CoA biosynthesis	ko00770	K21977	phosphopantothenate---cysteine ligase (CTP) [EC:6.3.2.5]
Pantothenate and CoA biosynthesis	ko00770	K01598	phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
Pantothenate and CoA biosynthesis	ko00770	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:6.3.2.5 4.1.1.36]
Pantothenate and CoA biosynthesis	ko00770	K01513	ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.6.1.9 3.1.4.1]
Pantothenate and CoA biosynthesis	ko00770	K04765	nucleoside triphosphate diphosphatase [EC:3.6.1.9]
Pantothenate and CoA biosynthesis	ko00770	K02318	phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.1.24 2.7.7.3]
Pantothenate and CoA biosynthesis	ko00770	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
Pantothenate and CoA biosynthesis	ko00770	K02201	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
Pantothenate and CoA biosynthesis	ko00770	K00859	dephospho-CoA kinase [EC:2.7.1.24]
Pantothenate and CoA biosynthesis	ko00770	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
Pantothenate and CoA biosynthesis	ko00770	K06133	4'-phosphopantetheinyl transferase [EC:2.7.8.-]
Pantothenate and CoA biosynthesis	ko00770	K08682	acyl carrier protein phosphodiesterase [EC:3.1.4.14]
Pantothenate and CoA biosynthesis	ko00770	K08069	pantetheine hydrolase [EC:3.5.1.92]
Pantothenate and CoA biosynthesis	ko00770	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]
Pantothenate and CoA biosynthesis	ko00770	K00207	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]
Pantothenate and CoA biosynthesis	ko00770	K17722	dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
Pantothenate and CoA biosynthesis	ko00770	K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
Pantothenate and CoA biosynthesis	ko00770	K01464	dihydropyrimidinase [EC:3.5.2.2]
Pantothenate and CoA biosynthesis	ko00770	K01431	beta-ureidopropionase [EC:3.5.1.6]
Pantothenate and CoA biosynthesis	ko00770	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]
Pantothenate and CoA biosynthesis	ko00770	K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.11 4.1.1.25]
Pantothenate and CoA biosynthesis	ko00770	K18966	sulfinoalanine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.11 4.1.1.29]
Biotin metabolism	ko00780	K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]
Biotin metabolism	ko00780	K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
Biotin metabolism	ko00780	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Biotin metabolism	ko00780	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Biotin metabolism	ko00780	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
Biotin metabolism	ko00780	K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.10 1.3.1.9]
Biotin metabolism	ko00780	K02170	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
Biotin metabolism	ko00780	K09789	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
Biotin metabolism	ko00780	K19560	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
Biotin metabolism	ko00780	K19561	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
Biotin metabolism	ko00780	K16593	pimeloyl-[acyl-carrier protein] synthase [EC:1.14.14.46]
Biotin metabolism	ko00780	K01906	6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]
Biotin metabolism	ko00780	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]
Biotin metabolism	ko00780	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
Biotin metabolism	ko00780	K19562	bifunctional dethiobiotin synthetase / adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62 6.3.3.3]
Biotin metabolism	ko00780	K19563	lysine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.105]
Biotin metabolism	ko00780	K01935	dethiobiotin synthetase [EC:6.3.3.3]
Biotin metabolism	ko00780	K01012	biotin synthase [EC:2.8.1.6]
Biotin metabolism	ko00780	K01942	biotin---protein ligase [EC:6.3.4.15 6.3.4.11 6.3.4.10 6.3.4.9]
Biotin metabolism	ko00780	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
Biotin metabolism	ko00780	K01947	biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:2.7.1.33 6.3.4.15]
Biotin metabolism	ko00780	K01435	biotinidase [EC:3.5.1.12]
Biotin metabolism	ko00780	K08351	biotin/methionine sulfoxide reductase [EC:1.-.-.-]
Lipoic acid metabolism	ko00785	K03644	lipoyl synthase [EC:2.8.1.8]
Lipoic acid metabolism	ko00785	K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]
Lipoic acid metabolism	ko00785	K03800	lipoate---protein ligase [EC:6.3.1.20]
Lipoic acid metabolism	ko00785	K10105	lipoyltransferase 1
Folate biosynthesis	ko00790	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]
Folate biosynthesis	ko00790	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]
Folate biosynthesis	ko00790	K22391	GTP cyclohydrolase I [EC:3.5.4.16]
Folate biosynthesis	ko00790	K01077	alkaline phosphatase [EC:3.1.3.1]
Folate biosynthesis	ko00790	K01113	alkaline phosphatase D [EC:3.1.3.1]
Folate biosynthesis	ko00790	K08310	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]
Folate biosynthesis	ko00790	K19965	dihydroneopterin triphosphate pyrophosphohydrolase [EC:3.6.1.67]
Folate biosynthesis	ko00790	K13939	dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.5.1.15 2.7.6.3 4.1.2.25]
Folate biosynthesis	ko00790	K13940	dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3 4.1.2.25]
Folate biosynthesis	ko00790	K01633	7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:1.13.11.81 5.1.99.8 4.1.2.25]
Folate biosynthesis	ko00790	K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Folate biosynthesis	ko00790	K00796	dihydropteroate synthase [EC:2.5.1.15]
Folate biosynthesis	ko00790	K13941	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.5.1.15 2.7.6.3]
Folate biosynthesis	ko00790	K18974	dihydropteroate synthase type 1 [EC:2.5.1.15]
Folate biosynthesis	ko00790	K18824	dihydropteroate synthase type 2 [EC:2.5.1.15]
Folate biosynthesis	ko00790	K18825	dihydropteroate synthase type 3 [EC:2.5.1.15]
Folate biosynthesis	ko00790	K00287	dihydrofolate reductase [EC:1.5.1.3]
Folate biosynthesis	ko00790	K18589	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K19643	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K18590	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K19644	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K19645	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K18591	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
Folate biosynthesis	ko00790	K13998	dihydrofolate reductase / thymidylate synthase [EC:2.1.1.45 1.5.1.3]
Folate biosynthesis	ko00790	K01930	folylpolyglutamate synthase [EC:6.3.2.17]
Folate biosynthesis	ko00790	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.17 6.3.2.12]
Folate biosynthesis	ko00790	K22099	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.17 6.3.2.12]
Folate biosynthesis	ko00790	K20457	dihydrofolate synthase [EC:6.3.2.12]
Folate biosynthesis	ko00790	K01307	gamma-glutamyl hydrolase [EC:3.4.19.9]
Folate biosynthesis	ko00790	K01497	GTP cyclohydrolase II [EC:3.5.4.25]
Folate biosynthesis	ko00790	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:3.5.4.25 4.1.99.12]
Folate biosynthesis	ko00790	K22100	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160]
Folate biosynthesis	ko00790	K22101	dihydroneopterin triphosphate aldolase (PTPS-III) / 6-pyruvoyltetrahydropterin synthase [EC:4.2.3.12 4.1.2.60]
Folate biosynthesis	ko00790	K01664	para-aminobenzoate synthetase component II [EC:2.6.1.85]
Folate biosynthesis	ko00790	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]
Folate biosynthesis	ko00790	K13950	para-aminobenzoate synthetase [EC:2.6.1.85]
Folate biosynthesis	ko00790	K03342	para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:4.1.3.38 2.6.1.85]
Folate biosynthesis	ko00790	K02619	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]
Folate biosynthesis	ko00790	K18482	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]
Folate biosynthesis	ko00790	K07589	D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]
Folate biosynthesis	ko00790	K13938	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.3 1.5.1.50]
Folate biosynthesis	ko00790	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.1.2.50 4.2.3.12]
Folate biosynthesis	ko00790	K00072	sepiapterin reductase [EC:1.1.1.153]
Folate biosynthesis	ko00790	K00011	aldehyde reductase [EC:1.1.1.21]
Folate biosynthesis	ko00790	K00079	carbonyl reductase 1 [EC:1.1.1.197 1.1.1.189 1.1.1.184]
Folate biosynthesis	ko00790	K04119	aldo-keto reductase family 1 member C3 [EC:1.1.1.357 1.1.1.213 1.1.1.188 1.1.1.51]
Folate biosynthesis	ko00790	K00357	dihydropteridine reductase [EC:1.5.1.34]
Folate biosynthesis	ko00790	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
Folate biosynthesis	ko00790	K00500	phenylalanine-4-hydroxylase [EC:1.14.16.1]
Folate biosynthesis	ko00790	K00501	tyrosine 3-monooxygenase [EC:1.14.16.2]
Folate biosynthesis	ko00790	K00502	tryptophan 5-monooxygenase [EC:1.14.16.4]
Folate biosynthesis	ko00790	K17745	sepiapterin reductase [EC:1.1.1.325]
Folate biosynthesis	ko00790	K00310	pyrimidodiazepine synthase [EC:1.5.4.1]
Folate biosynthesis	ko00790	K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
Folate biosynthesis	ko00790	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
Folate biosynthesis	ko00790	K06879	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
Folate biosynthesis	ko00790	K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
Folate biosynthesis	ko00790	K17488	GTP cyclohydrolase IV [EC:3.5.4.39]
Folate biosynthesis	ko00790	K17487	7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase [EC:3.1.4.56]
Folate biosynthesis	ko00790	K09739	dihydroneopterin aldolase [EC:4.1.2.25]
Folate biosynthesis	ko00790	K07142	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Folate biosynthesis	ko00790	K06984	beta-ribofuranosylaminobenzene 5'-phosphate synthase [EC:2.4.2.54]
Folate biosynthesis	ko00790	K06897	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]
Folate biosynthesis	ko00790	K17364	dihydromethanopterin reductase [EC:1.5.1.47]
Folate biosynthesis	ko00790	K18853	dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]
Folate biosynthesis	ko00790	K15740	tetrahydromethanopterin:alpha-L-glutamate ligase [EC:6.3.2.33]
Folate biosynthesis	ko00790	K22102	dihydroneopterin phosphate aldolase [EC:4.1.2.59]
Folate biosynthesis	ko00790	K03639	GTP 3',8-cyclase [EC:4.1.99.22]
Folate biosynthesis	ko00790	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
Folate biosynthesis	ko00790	K20967	GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase [EC:4.6.1.17 4.1.99.22]
Folate biosynthesis	ko00790	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]
Folate biosynthesis	ko00790	K21142	MoaE-MoaD fusion protein [EC:2.8.1.12]
Folate biosynthesis	ko00790	K03831	molybdopterin adenylyltransferase [EC:2.7.7.75]
Folate biosynthesis	ko00790	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]
Folate biosynthesis	ko00790	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]
Folate biosynthesis	ko00790	K15376	gephyrin [EC:2.7.7.75 2.10.1.1]
Folate biosynthesis	ko00790	K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
Folate biosynthesis	ko00790	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
Folate biosynthesis	ko00790	K13818	molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]
Folate biosynthesis	ko00790	K15631	molybdenum cofactor sulfurtransferase [EC:2.8.1.9]
Retinol metabolism	ko00830	K00515	beta-carotene 15,15'-dioxygenase [EC:1.13.11.63]
Retinol metabolism	ko00830	K13951	alcohol dehydrogenase 1/7 [EC:1.1.1.1]
Retinol metabolism	ko00830	K13980	alcohol dehydrogenase 4 [EC:1.1.1.1]
Retinol metabolism	ko00830	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.1 1.1.1.284]
Retinol metabolism	ko00830	K13952	alcohol dehydrogenase 6 [EC:1.1.1.1]
Retinol metabolism	ko00830	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]
Retinol metabolism	ko00830	K00001	alcohol dehydrogenase [EC:1.1.1.1]
Retinol metabolism	ko00830	K11146	short-chain dehydrogenase/reductase 3 [EC:1.1.1.300]
Retinol metabolism	ko00830	K11147	dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]
Retinol metabolism	ko00830	K11148	dehydrogenase/reductase SDR family member 4-like protein 2 [EC:1.1.-.-]
Retinol metabolism	ko00830	K11149	dehydrogenase/reductase SDR family member 9 [EC:1.1.-.-]
Retinol metabolism	ko00830	K11150	retinol dehydrogenase 8 [EC:1.1.1.-]
Retinol metabolism	ko00830	K11151	retinol dehydrogenase 10 [EC:1.1.1.-]
Retinol metabolism	ko00830	K11152	retinol dehydrogenase 11 [EC:1.1.1.300]
Retinol metabolism	ko00830	K11153	retinol dehydrogenase 12 [EC:1.1.1.300]
Retinol metabolism	ko00830	K11154	retinol dehydrogenase 16 [EC:1.1.1.-]
Retinol metabolism	ko00830	K15734	all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]
Retinol metabolism	ko00830	K13369	17beta-estradiol 17-dehydrogenase / all-trans-retinol dehydrogenase (NAD+) / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) [EC:1.1.1.239 1.1.1.105 1.1.1.62]
Retinol metabolism	ko00830	K00678	phosphatidylcholine-retinol O-acyltransferase [EC:2.3.1.135]
Retinol metabolism	ko00830	K11155	diacylglycerol O-acyltransferase 1 [EC:2.3.1.76 2.3.1.75 2.3.1.20]
Retinol metabolism	ko00830	K11156	diacylglycerol O-acyltransferase 2-like protein 4 [EC:2.3.1.76 2.3.1.75]
Retinol metabolism	ko00830	K11157	patatin-like phospholipase domain-containing protein 4 [EC:3.1.1.-]
Retinol metabolism	ko00830	K11158	retinoid isomerohydrolase / lutein isomerase [EC:5.3.3.22 3.1.1.64]
Retinol metabolism	ko00830	K00061	11-cis-retinol dehydrogenase [EC:1.1.1.315]
Retinol metabolism	ko00830	K00157	aldehyde oxidase [EC:1.2.3.1]
Retinol metabolism	ko00830	K07249	retinal dehydrogenase [EC:1.2.1.36]
Retinol metabolism	ko00830	K07437	cytochrome P450 family 26 subfamily A
Retinol metabolism	ko00830	K12664	cytochrome P450 family 26 subfamily B
Retinol metabolism	ko00830	K12665	cytochrome P450 family 26 subfamily C
Retinol metabolism	ko00830	K07408	cytochrome P450 family 1 subfamily A polypeptide 1 [EC:1.14.14.1]
Retinol metabolism	ko00830	K07409	cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1]
Retinol metabolism	ko00830	K17683	cytochrome P450 family 2 subfamily A polypeptide 6 [EC:1.14.13.-]
Retinol metabolism	ko00830	K07411	cytochrome P450 family 2 subfamily A [EC:1.14.14.1]
Retinol metabolism	ko00830	K17709	cytochrome P450 family 2 subfamily B polypeptide 6 [EC:1.14.13.-]
Retinol metabolism	ko00830	K07412	cytochrome P450 family 2 subfamily B [EC:1.14.14.1]
Retinol metabolism	ko00830	K17718	cytochrome P450 family 2 subfamily C polypeptide 8 [EC:1.14.14.1]
